4800	4600	5.282e-06	8.261e-09	0.987950
4800	4700	2.37e-06	3.919e-09	0.976214
4800	600	0.0006289	8.861e-07	0.696878
4800	800	0.0005569	8.054e-07	0.766116
5000	100	0.0007581	9.438e-07	0.416957
5000	1000	0.0003676	5.567e-07	0.794373
5000	1200	0.0003331	5.112e-07	0.850327
5000	1400	0.0003055	4.864e-07	0.895319
5000	1600	0.0002788	4.262e-07	0.929805
5000	1800	0.0002562	4.516e-07	0.956394
5000	200	0.0006707	9.893e-07	0.466981
5000	2000	0.0002346	3.859e-07	0.975942
5000	2200	0.0002151	3.448e-07	0.987564
5000	2400	0.0001964	3.404e-07	0.995238
5000	2600	0.0001774	3.021e-07	0.998786
5000	2800	0.0001586	2.368e-07	0.999710
5000	3000	0.0001407	2.276e-07	0.999502
5000	3200	0.0001214	1.937e-07	0.999334
5000	3400	0.000103	1.65e-07	0.999605
5000	3600	8.436e-05	1.212e-07	0.999370
5000	3800	6.682e-05	1.099e-07	0.999036
5000	400	0.0005517	7.834e-07	0.562105
5000	4000	4.939e-05	7.454e-08	0.999069
5000	4200	3.418e-05	5.535e-08	0.998583
5000	4400	2.078e-05	3.111e-08	0.998001
5000	4600	1.03e-05	1.514e-08	0.995945
5000	4800	3.466e-06	5.684e-09	0.988280
5000	4900	1.599e-06	2.599e-09	0.977616
5000	600	0.0004704	6.543e-07	0.650286
5000	800	0.0004119	6.123e-07	0.727425
5200	100	0.0006016	8.438e-07	0.372400
5200	1000	0.0002753	4.179e-07	0.758444
5200	1200	0.0002448	3.499e-07	0.819246
5200	1400	0.0002238	3.95e-07	0.870793
5200	1600	0.0002036	3.459e-07	0.911322
5200	1800	0.0001877	3.344e-07	0.943605
5200	200	0.0005304	8.237e-07	0.420857
5200	2000	0.0001722	2.744e-07	0.967604
5200	2200	0.0001578	2.533e-07	0.982678
5200	2400	0.0001447	2.51e-07	0.992253
5200	2600	0.000132	2.279e-07	0.997297
5200	2800	0.0001187	1.763e-07	0.999524
5200	3000	0.0001064	1.569e-07	0.999762
5200	3200	9.365e-05	1.413e-07	0.999675
5200	3400	8.11e-05	1.289e-07	0.999629
5200	3600	6.86e-05	1.052e-07	0.999500
5200	3800	5.595e-05	8.546e-08	0.999297
5200	400	0.0004292	6.357e-07	0.518654
5200	4000	4.402e-05	6.318e-08	0.999450
5200	4200	3.286e-05	5.308e-08	0.999188
5200	4400	2.263e-05	3.545e-08	0.998642
5200	4600	1.371e-05	1.95e-08	0.997986
5200	4800	6.813e-06	1.045e-08	0.995749
5200	5000	2.335e-06	3.599e-09	0.990046
5200	5100	1.087e-06	1.605e-09	0.979613
5200	600	0.0003595	5.299e-07	0.605424
5200	800	0.0003114	4.776e-07	0.686712
5400	100	0.0004865	6.708e-07	0.330159
5400	1000	0.0002083	2.954e-07	0.721372
5400	1200	0.0001855	2.834e-07	0.787955
5400	1400	0.0001676	2.957e-07	0.846020
5400	1600	0.0001529	2.66e-07	0.894130
5400	1800	0.0001394	2.382e-07	0.927524
5400	200	0.0004262	6.83e-07	0.376469
5400	2000	0.0001282	2.218e-07	0.955436
5400	2200	0.000118	2.015e-07	0.975211
5400	2400	0.0001083	1.769e-07	0.986527
5400	2600	9.949e-05	1.665e-07	0.995579
5400	2800	9.056e-05	1.517e-07	0.998892
5400	3000	8.175e-05	1.218e-07	0.999664
5400	3200	7.273e-05	1.071e-07	0.999798
5400	3400	6.379e-05	1.037e-07	0.999820
5400	3600	5.541e-05	9.087e-08	0.999820
5400	3800	4.661e-05	6.893e-08	0.999819
5400	400	0.0003393	4.736e-07	0.470599
5400	4000	3.801e-05	5.785e-08	0.999273
5400	4200	2.978e-05	4.618e-08	0.999519
5400	4400	2.228e-05	3.432e-08	0.999029
5400	4600	1.512e-05	2.523e-08	0.998902
5400	4800	9.22e-06	1.313e-08	0.997802
5400	5000	4.593e-06	7.056e-09	0.996459
5400	5200	1.579e-06	2.489e-09	0.991537
5400	5300	7.552e-07	1.172e-09	0.981073
5400	600	0.0002807	4.1e-07	0.560318
5400	800	0.0002399	3.808e-07	0.646223
5600	100	0.0003985	4.51e-07	0.289735
5600	1000	0.0001613	2.442e-07	0.684615
5600	1200	0.0001422	2.112e-07	0.752628
5600	1400	0.0001278	2.186e-07	0.819662
5600	1600	0.0001157	2.016e-07	0.868334
5600	1800	0.0001057	2.102e-07	0.909859
5600	200	0.0003456	4.529e-07	0.337469
5600	2000	9.679e-05	1.624e-07	0.941899
5600	2200	8.893e-05	1.537e-07	0.966940
5600	2400	8.211e-05	1.412e-07	0.980964
5600	2600	7.583e-05	1.204e-07	0.990944
5600	2800	6.938e-05	1.141e-07	0.996960
5600	3000	6.324e-05	9.897e-08	0.999500
5600	3200	5.701e-05	9.265e-08	0.999725
5600	3400	5.059e-05	8.708e-08	0.999676
5600	3600	4.46e-05	7.185e-08	0.999815
5600	3800	3.828e-05	6.076e-08	0.999562
5600	400	0.000272	3.85e-07	0.429075
5600	4000	3.211e-05	5.184e-08	0.999652
5600	4200	2.62e-05	4.236e-08	0.999696
5600	4400	2.066e-05	3.154e-08	0.999557
5600	4600	1.518e-05	2.33e-08	0.999226
5600	4800	1.041e-05	1.672e-08	0.999108
5600	5000	6.317e-06	1.052e-08	0.998312
5600	5200	3.174e-06	4.99e-09	0.996701
5600	5400	1.108e-06	1.712e-09	0.992111
5600	5500	5.342e-07	8.222e-10	0.984816
5600	600	0.0002224	3.416e-07	0.519898
5600	800	0.0001875	2.803e-07	0.607786
5800	100	0.0003305	3.996e-07	0.260567
5800	1000	0.0001267	1.968e-07	0.645258
5800	1200	0.0001108	1.835e-07	0.723843
5800	1400	9.829e-05	1.65e-07	0.788998
5800	1600	8.897e-05	1.722e-07	0.846489
5800	1800	8.067e-05	1.642e-07	0.892025
5800	200	0.0002862	4.152e-07	0.303984
5800	2000	7.43e-05	1.348e-07	0.929332
5800	2200	6.836e-05	1.165e-07	0.955528
5800	2400	6.282e-05	1.183e-07	0.974386
5800	2600	5.84e-05	9.986e-08	0.987181
5800	2800	5.32e-05	9.304e-08	0.994720
5800	3000	4.904e-05	8.05e-08	0.998765
5800	3200	4.456e-05	7.319e-08	0.999599
5800	3400	4.043e-05	6.282e-08	0.999859
5800	3600	3.578e-05	6.027e-08	0.999692
5800	3800	3.137e-05	4.866e-08	0.999718
5800	400	0.0002217	3.19e-07	0.388795
5800	4000	2.705e-05	4.71e-08	0.999835
5800	4200	2.274e-05	4.012e-08	0.999789
5800	4400	1.845e-05	3.097e-08	0.999835
5800	4600	1.441e-05	2.277e-08	0.999643
5800	4800	1.067e-05	1.789e-08	0.999096
5800	5000	7.311e-06	1.244e-08	0.999268
5800	5200	4.402e-06	7.217e-09	0.998465
5800	5400	2.195e-06	3.877e-09	0.997450
5800	5600	7.834e-07	1.267e-09	0.993370
5800	5700	3.822e-07	6.506e-10	0.986750
5800	600	0.0001794	2.486e-07	0.482045
5800	800	0.0001491	2.413e-07	0.565616
6000	100	0.0002783	3.811e-07	0.232251
6000	1000	0.0001013	1.604e-07	0.610912
6000	1200	8.778e-05	1.3e-07	0.690989
6000	1400	7.75e-05	1.247e-07	0.757933
6000	1600	6.938e-05	1.21e-07	0.822426
6000	1800	6.289e-05	1.215e-07	0.871181
6000	200	0.0002388	3.25e-07	0.272614
6000	2000	5.7e-05	1.029e-07	0.911668
6000	2200	5.28e-05	9.37e-08	0.944026
6000	2400	4.899e-05	8.21e-08	0.967211
6000	2600	4.509e-05	7.55e-08	0.981444
6000	2800	4.172e-05	7.11e-08	0.991513
6000	3000	3.839e-05	6.528e-08	0.996888
6000	3200	3.512e-05	6.166e-08	0.999137
6000	3400	3.192e-05	5.232e-08	0.999953
6000	3600	2.887e-05	4.825e-08	0.999881
6000	3800	2.564e-05	4.264e-08	0.999857
6000	400	0.0001827	2.651e-07	0.356037
6000	4000	2.248e-05	3.803e-08	0.999667
6000	4200	1.929e-05	3.137e-08	0.999881
6000	4400	1.615e-05	2.668e-08	0.999856
6000	4600	1.31e-05	2.302e-08	0.999928
6000	4800	1.016e-05	1.815e-08	0.999735
6000	5000	7.596e-06	1.33e-08	0.999500
6000	5200	5.104e-06	7.821e-09	0.999372
6000	5400	3.108e-06	4.877e-09	0.998767
6000	5600	1.572e-06	2.667e-09	0.998039
6000	5800	5.528e-07	9.018e-10	0.994194
6000	5900	2.731e-07	4.223e-10	0.989024
6000	600	0.0001454	2.089e-07	0.436673
6000	800	0.0001202	1.728e-07	0.531216
600	100	45.97	0.06183	0.986744
600	200	40.29	0.04068	0.993915
600	400	19.83	0.02177	0.994059
600	500	7.149	0.008648	0.985134
6200	100	0.0002359	3.02e-07	0.208824
6200	1000	8.167e-05	1.225e-07	0.573277
6200	1200	6.978e-05	1.02e-07	0.658241
6200	1400	6.133e-05	9.743e-08	0.726332
6200	1600	5.458e-05	9.035e-08	0.794565
6200	1800	4.93e-05	9.583e-08	0.849791
6200	200	0.0002015	2.888e-07	0.243252
6200	2000	4.496e-05	9.152e-08	0.894733
6200	2200	4.128e-05	7.852e-08	0.931549
6200	2400	3.807e-05	6.257e-08	0.956592
6200	2600	3.529e-05	6.307e-08	0.975045
6200	2800	3.273e-05	5.814e-08	0.988111
6200	3000	3.011e-05	5.095e-08	0.994863
6200	3200	2.774e-05	4.651e-08	0.998881
6200	3400	2.539e-05	3.969e-08	0.999703
6200	3600	2.313e-05	4.143e-08	0.999880
6200	3800	2.072e-05	3.306e-08	0.999880
6200	400	0.0001519	2.077e-07	0.322130
6200	4000	1.841e-05	3.029e-08	0.999807
6200	4200	1.606e-05	2.75e-08	0.999928
6200	4400	1.377e-05	2.331e-08	0.999832
6200	4600	1.155e-05	1.967e-08	0.999856
6200	4800	9.384e-06	1.584e-08	0.999784
6200	5000	7.321e-06	1.263e-08	0.999809
6200	5200	5.369e-06	8.48e-09	0.999565
6200	5400	3.64e-06	6.019e-09	0.999614
6200	5600	2.202e-06	3.543e-09	0.999036
6200	5800	1.113e-06	1.842e-09	0.998685
6200	600	0.0001202	1.793e-07	0.403809
6200	6000	3.959e-07	6.378e-10	0.995682
6200	6100	1.969e-07	2.971e-10	0.991584
6200	800	9.734e-05	1.392e-07	0.488790
6400	100	0.0002018	2.668e-07	0.184443
6400	1000	6.614e-05	9.996e-08	0.534278
6400	1200	5.655e-05	8.513e-08	0.626375
6400	1400	4.885e-05	7.283e-08	0.698073
6400	1600	4.322e-05	7.515e-08	0.768567
6400	1800	3.878e-05	6.949e-08	0.826228
6400	200	0.0001703	2.268e-07	0.215239
6400	2000	3.541e-05	6.616e-08	0.877024
6400	2200	3.233e-05	6.195e-08	0.915370
6400	2400	2.994e-05	5.666e-08	0.946206
6400	2600	2.771e-05	5.138e-08	0.967256
6400	2800	2.553e-05	4.402e-08	0.981532
6400	3000	2.375e-05	4.07e-08	0.991633
6400	3200	2.198e-05	3.716e-08	0.997030
6400	3400	2.033e-05	3.573e-08	0.999338
6400	3600	1.861e-05	3.158e-08	0.999953
6400	3800	1.678e-05	2.807e-08	0.999905
6400	400	0.0001275	1.797e-07	0.287634
6400	4000	1.511e-05	2.705e-08	0.999976
6400	4200	1.343e-05	2.345e-08	0.999952
6400	4400	1.164e-05	1.808e-08	0.999952
6400	4600	9.949e-06	1.611e-08	0.999825
6400	4800	8.339e-06	1.305e-08	0.999808
6400	5000	6.753e-06	1.044e-08	0.999880
6400	5200	5.239e-06	8.522e-09	0.999760
6400	5400	3.838e-06	6.53e-09	0.999761
6400	5600	2.611e-06	4.418e-09	0.999566
6400	5800	1.59e-06	2.503e-09	0.999286
6400	600	9.967e-05	1.554e-07	0.370031
6400	6000	7.953e-07	1.382e-09	0.998868
6400	6200	2.833e-07	4.545e-10	0.997098
6400	6300	1.425e-07	2.236e-10	0.993547
6400	800	7.972e-05	1.143e-07	0.448046
6600	100	0.0001734	2.194e-07	0.164479
6600	1000	5.406e-05	7.688e-08	0.499397
6600	1200	4.589e-05	6.686e-08	0.585013
6600	1400	3.926e-05	5.504e-08	0.665005
6600	1600	3.438e-05	6.211e-08	0.736019
6600	1800	3.065e-05	5.337e-08	0.804496
6600	200	0.0001461	1.727e-07	0.196644
6600	2000	2.757e-05	5.809e-08	0.855117
6600	2200	2.539e-05	4.254e-08	0.901074
6600	2400	2.334e-05	4.135e-08	0.931461
6600	2600	2.162e-05	3.58e-08	0.959003
6600	2800	1.997e-05	3.653e-08	0.976803
6600	3000	1.864e-05	3.131e-08	0.987497
6600	3200	1.739e-05	2.73e-08	0.995059
6600	3400	1.596e-05	2.901e-08	0.998707
6600	3600	1.474e-05	2.711e-08	0.999787
6600	3800	1.353e-05	2.192e-08	1.000000
6600	400	0.0001082	1.383e-07	0.259458
6600	4000	1.228e-05	2.069e-08	0.999882
6600	4200	1.098e-05	1.916e-08	0.999929
6600	4400	9.688e-06	1.589e-08	0.999928
6600	4600	8.438e-06	1.308e-08	0.999928
6600	4800	7.233e-06	1.124e-08	0.999928
6600	5000	6.013e-06	9.889e-09	0.999928
6600	5200	4.89e-06	8.497e-09	0.999858
6600	5400	3.755e-06	6.445e-09	0.999976
6600	5600	2.759e-06	4.305e-09	0.999690
6600	5800	1.882e-06	2.959e-09	0.999765
6600	600	8.348e-05	1.25e-07	0.339095
6600	6000	1.129e-06	1.665e-09	0.999526
6600	6200	5.651e-07	8.641e-10	0.999152
6600	6400	2.036e-07	3.334e-10	0.997494
6600	6500	1.027e-07	1.69e-10	0.995833
6600	800	6.625e-05	9.841e-08	0.414718
6800	100	0.0001499	2.018e-07	0.143102
6800	1000	4.476e-05	6.868e-08	0.463949
6800	1200	3.721e-05	5.593e-08	0.547326
6800	1400	3.161e-05	4.564e-08	0.626749
6800	1600	2.753e-05	4.737e-08	0.703531
6800	1800	2.435e-05	4.39e-08	0.775219
6800	200	0.0001259	1.843e-07	0.168671
